agency_cd,site_no,datetime,tz_cd,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius","Temperature, water, degrees Celsius"," Salinity, water, unfiltered, parts per thousand","Gage height, feet",,
USGS,2172053,1/4/21 23:15,EST,875,13.7,0.4,9.4,,
USGS,2172053,1/4/21 23:30,EST,1480,13.7,0.7,9.52,,
USGS,2172053,1/4/21 23:45,EST,2210,13.7,1.1,9.6,,
USGS,2172053,1/5/21 0:00,EST,3510,13.7,1.8,9.67,,
USGS,2172053,1/5/21 0:15,EST,4460,13.7,2.4,9.78,,
USGS,2172053,1/5/21 0:30,EST,5700,13.6,3.1,9.84,,
USGS,2172053,1/5/21 0:45,EST,6310,13.6,3.4,9.9,,
USGS,2172053,1/5/21 1:00,EST,6950,13.6,3.8,9.95,,
USGS,2172053,1/5/21 1:15,EST,7370,13.6,4.1,9.98,,
USGS,2172053,1/5/21 1:30,EST,8170,13.6,4.5,10,,
USGS,2172053,1/5/21 1:45,EST,8970,13.6,5,10.01,,
USGS,2172053,1/5/21 2:00,EST,9520,13.6,5.3,9.98,,
USGS,2172053,1/5/21 2:15,EST,10300,13.6,5.8,9.91,,
USGS,2172053,1/5/21 2:30,EST,10500,13.6,5.9,9.83,,
USGS,2172053,1/5/21 2:45,EST,10600,13.6,6,9.71,,
USGS,2172053,1/5/21 3:00,EST,9840,13.5,5.5,9.5,,
USGS,2172053,1/5/21 3:15,EST,9440,13.5,5.3,9.25,,
USGS,2172053,1/5/21 3:30,EST,8420,13.5,4.7,8.96,,
USGS,2172053,1/5/21 3:45,EST,8310,13.5,4.6,8.58,,
USGS,2172053,1/5/21 4:00,EST,7530,13.3,4.1,8.19,,
USGS,2172053,1/5/21 4:15,EST,5290,13.2,2.8,7.9,,
USGS,2172053,1/5/21 4:30,EST,4610,13.2,2.5,7.57,,
USGS,2172053,1/5/21 4:45,EST,4430,13.2,2.4,7.3,,
USGS,2172053,1/5/21 5:00,EST,4510,13.4,2.4,7.04,,
USGS,2172053,1/5/21 5:15,EST,4510,13.5,2.4,6.77,,
USGS,2172053,1/5/21 5:30,EST,4430,13.5,2.4,6.47,,
USGS,2172053,1/5/21 5:45,EST,3890,13.6,2,6.22,,
USGS,2172053,1/5/21 6:00,EST,3140,13.6,1.6,5.94,,
USGS,2172053,1/5/21 6:15,EST,2500,13.7,1.3,5.81,,
USGS,2172053,1/5/21 6:30,EST,1760,13.8,0.9,5.64,,
USGS,2172053,1/5/21 6:45,EST,1150,13.8,0.6,5.51,,
USGS,2172053,1/5/21 7:00,EST,935,13.8,0.5,5.39,,
USGS,2172053,1/5/21 7:15,EST,777,13.8,0.4,5.38,,
USGS,2172053,1/5/21 7:30,EST,683,13.8,0.3,5.4,,
USGS,2172053,1/5/21 7:45,EST,524,13.7,0.3,5.45,,
USGS,2172053,1/5/21 8:00,EST,547,13.7,0.3,5.61,,
USGS,2172053,1/5/21 8:15,EST,467,13.7,0.2,5.82,,
USGS,2172053,1/5/21 8:30,EST,430,13.7,0.2,6.12,,
USGS,2172053,1/5/21 8:45,EST,424,13.7,0.2,6.5,,
USGS,2172053,1/5/21 9:00,EST,398,13.7,0.2,6.86,,
USGS,2172053,1/5/21 9:15,EST,376,13.7,0.2,7.22,,
USGS,2172053,1/5/21 9:30,EST,411,13.7,0.2,7.62,,
USGS,2172053,1/5/21 9:45,EST,410,13.7,0.2,8.01,,
USGS,2172053,1/5/21 10:00,EST,386,13.7,0.2,8.31,,
USGS,2172053,1/5/21 10:15,EST,391,13.7,0.2,8.68,,
USGS,2172053,1/5/21 10:30,EST,778,13.7,0.4,8.95,,
USGS,2172053,1/5/21 10:45,EST,792,13.7,0.4,9.2,,
USGS,2172053,1/5/21 11:00,EST,626,13.7,0.3,9.4,,
USGS,2172053,1/5/21 11:15,EST,621,13.7,0.3,9.55,,
USGS,2172053,1/5/21 11:30,EST,742,13.7,0.4,9.72,,
USGS,2172053,1/5/21 11:45,EST,1050,13.7,0.5,9.83,,
USGS,2172053,1/5/21 12:00,EST,1580,13.7,0.8,9.95,,
USGS,2172053,1/5/21 12:15,EST,2250,13.7,1.2,10.07,,
USGS,2172053,1/5/21 12:30,EST,3490,13.7,1.8,10.15,,
USGS,2172053,1/5/21 12:45,EST,4620,13.6,2.5,10.23,,
USGS,2172053,1/5/21 13:00,EST,5450,13.6,2.9,10.27,,
USGS,2172053,1/5/21 13:15,EST,6480,13.6,3.5,10.31,,
USGS,2172053,1/5/21 13:30,EST,7530,13.5,4.1,10.34,,
USGS,2172053,1/5/21 13:45,EST,8590,13.5,4.8,10.31,,
USGS,2172053,1/5/21 14:00,EST,10000,13.5,5.7,10.3,,
USGS,2172053,1/5/21 14:15,EST,10900,13.5,6.2,10.24,,
USGS,2172053,1/5/21 14:30,EST,10900,13.5,6.2,10.11,,
USGS,2172053,1/5/21 14:45,EST,11700,13.6,6.6,9.93,,
USGS,2172053,1/5/21 15:00,EST,10500,13.6,6,9.71,,
USGS,2172053,1/5/21 15:15,EST,8500,13.6,4.7,9.38,,
USGS,2172053,1/5/21 15:30,EST,9090,13.6,5.1,9.03,,
USGS,2172053,1/5/21 15:45,EST,8380,13.6,4.7,8.62,,
USGS,2172053,1/5/21 16:00,EST,5890,13.9,3.2,8.17,,
USGS,2172053,1/5/21 16:15,EST,4620,13.9,2.5,7.85,,
USGS,2172053,1/5/21 16:30,EST,4290,13.9,2.3,7.53,,
USGS,2172053,1/5/21 16:45,EST,4230,13.8,2.2,7.23,,
USGS,2172053,1/5/21 17:00,EST,3790,13.7,2,6.95,,
USGS,2172053,1/5/21 17:15,EST,3810,13.7,2,6.63,,
USGS,2172053,1/5/21 17:30,EST,3940,13.7,2.1,6.4,,
USGS,2172053,1/5/21 17:45,EST,3050,13.7,1.6,6.11,,
USGS,2172053,1/5/21 18:00,EST,2540,13.8,1.3,5.86,,
USGS,2172053,1/5/21 18:15,EST,1480,13.9,0.7,5.61,,
USGS,2172053,1/5/21 18:30,EST,1080,13.9,0.5,5.44,,
USGS,2172053,1/5/21 18:45,EST,951,13.9,0.5,5.28,,
USGS,2172053,1/5/21 19:00,EST,774,13.9,0.4,5.16,,
USGS,2172053,1/5/21 19:15,EST,656,13.9,0.3,5.1,,
USGS,2172053,1/5/21 19:30,EST,577,13.9,0.3,5.05,,
USGS,2172053,1/5/21 19:45,EST,468,13.8,0.2,5.07,,
USGS,2172053,1/5/21 20:00,EST,403,13.8,0.2,5.2,,
USGS,2172053,1/5/21 20:15,EST,388,13.8,0.2,5.38,,
USGS,2172053,1/5/21 20:30,EST,374,13.8,0.2,5.59,,
USGS,2172053,1/5/21 20:45,EST,338,13.7,0.2,5.82,,
USGS,2172053,1/5/21 21:00,EST,322,13.7,0.2,6.11,,
USGS,2172053,1/5/21 21:15,EST,303,13.7,0.1,6.42,,
USGS,2172053,1/5/21 21:30,EST,337,13.7,0.2,6.73,,
USGS,2172053,1/5/21 21:45,EST,319,13.7,0.2,7.07,,
USGS,2172053,1/5/21 22:00,EST,310,13.7,0.1,7.37,,
USGS,2172053,1/5/21 22:15,EST,296,13.6,0.1,7.7,,
USGS,2172053,1/5/21 22:30,EST,294,13.6,0.1,8,,
USGS,2172053,1/5/21 22:45,EST,318,13.7,0.2,8.19,,
USGS,2172053,1/5/21 23:00,EST,440,13.7,0.2,8.39,,
USGS,2172053,1/5/21 23:15,EST,565,13.7,0.3,8.62,,
USGS,2172053,1/5/21 23:30,EST,501,13.7,0.2,8.78,,
USGS,2172053,1/5/21 23:45,EST,425,13.7,0.2,8.94,,
USGS,2172053,1/6/21 0:00,EST,474,13.7,0.2,9.12,,
USGS,2172053,1/6/21 0:15,EST,574,13.7,0.3,9.3,,
USGS,2172053,1/6/21 0:30,EST,719,13.7,0.3,9.42,,
USGS,2172053,1/6/21 0:45,EST,917,13.7,0.4,9.55,,
USGS,2172053,1/6/21 1:00,EST,1230,13.7,0.6,9.66,,
USGS,2172053,1/6/21 1:15,EST,2100,13.7,1.1,9.79,,
USGS,2172053,1/6/21 1:30,EST,2840,13.7,1.5,9.88,,
USGS,2172053,1/6/21 1:45,EST,4180,13.7,2.2,9.99,,
USGS,2172053,1/6/21 2:00,EST,5160,13.6,2.8,10.04,,
USGS,2172053,1/6/21 2:15,EST,5720,13.6,3.1,10.09,,
USGS,2172053,1/6/21 2:30,EST,6720,13.6,3.7,10.13,,
USGS,2172053,1/6/21 2:45,EST,7890,13.6,4.4,10.14,,
USGS,2172053,1/6/21 3:00,EST,8420,13.6,4.7,10.12,,
USGS,2172053,1/6/21 3:15,EST,9940,13.6,5.6,10.07,,
USGS,2172053,1/6/21 3:30,EST,10700,13.6,6.1,9.98,,
USGS,2172053,1/6/21 3:45,EST,11400,13.6,6.5,9.83,,
USGS,2172053,1/6/21 4:00,EST,10700,13.5,6.1,9.6,,
USGS,2172053,1/6/21 4:15,EST,10200,13.5,5.8,9.32,,
USGS,2172053,1/6/21 4:30,EST,8610,13.4,4.8,8.99,,
USGS,2172053,1/6/21 4:45,EST,8590,13.5,4.8,8.62,,
USGS,2172053,1/6/21 5:00,EST,6730,13.2,3.7,8.22,,
USGS,2172053,1/6/21 5:15,EST,4680,13.1,2.5,7.93,,
USGS,2172053,1/6/21 5:30,EST,4160,13.1,2.2,7.62,,
USGS,2172053,1/6/21 5:45,EST,4310,13.1,2.3,7.29,,
USGS,2172053,1/6/21 6:00,EST,5240,13.4,2.8,7,,
USGS,2172053,1/6/21 6:15,EST,4370,13.4,2.3,6.7,,
USGS,2172053,1/6/21 6:30,EST,4420,13.5,2.4,6.44,,
USGS,2172053,1/6/21 6:45,EST,4160,13.5,2.2,6.18,,
USGS,2172053,1/6/21 7:00,EST,3260,13.5,1.7,5.96,,
USGS,2172053,1/6/21 7:15,EST,2290,13.6,1.2,5.76,,
USGS,2172053,1/6/21 7:30,EST,1550,13.7,0.8,5.61,,
USGS,2172053,1/6/21 7:45,EST,1140,13.7,0.6,5.51,,
USGS,2172053,1/6/21 8:00,EST,874,13.7,0.4,5.49,,
USGS,2172053,1/6/21 8:15,EST,775,13.6,0.4,5.5,,
USGS,2172053,1/6/21 8:30,EST,702,13.6,0.3,5.58,,
USGS,2172053,1/6/21 8:45,EST,593,13.6,0.3,5.71,,
USGS,2172053,1/6/21 9:00,EST,514,13.6,0.2,5.91,,
USGS,2172053,1/6/21 9:15,EST,483,13.6,0.2,6.2,,
USGS,2172053,1/6/21 9:30,EST,394,13.5,0.2,6.54,,
USGS,2172053,1/6/21 9:45,EST,397,13.5,0.2,6.86,,
USGS,2172053,1/6/21 10:00,EST,375,13.5,0.2,7.25,,
USGS,2172053,1/6/21 10:15,EST,406,13.5,0.2,7.65,,
USGS,2172053,1/6/21 10:30,EST,368,13.5,0.2,8.02,,
USGS,2172053,1/6/21 10:45,EST,365,13.5,0.2,8.33,,
USGS,2172053,1/6/21 11:00,EST,359,13.5,0.2,8.68,,
USGS,2172053,1/6/21 11:15,EST,438,13.5,0.2,8.9,,
USGS,2172053,1/6/21 11:30,EST,726,13.6,0.4,9.09,,
USGS,2172053,1/6/21 11:45,EST,780,13.6,0.4,9.24,,
USGS,2172053,1/6/21 12:00,EST,598,13.6,0.3,9.37,,
USGS,2172053,1/6/21 12:15,EST,615,13.6,0.3,9.52,,
USGS,2172053,1/6/21 12:30,EST,610,13.6,0.3,9.66,,
USGS,2172053,1/6/21 12:45,EST,964,13.7,0.5,9.8,,
USGS,2172053,1/6/21 13:00,EST,1340,13.7,0.7,9.91,,
USGS,2172053,1/6/21 13:15,EST,2730,13.7,1.4,9.99,,
USGS,2172053,1/6/21 13:30,EST,3490,13.7,1.8,10.07,,
USGS,2172053,1/6/21 13:45,EST,4490,13.7,2.4,10.15,,
USGS,2172053,1/6/21 14:00,EST,5740,13.6,3.1,10.22,,
USGS,2172053,1/6/21 14:15,EST,6920,13.5,3.8,10.25,,
USGS,2172053,1/6/21 14:30,EST,8090,13.5,4.5,10.25,,
USGS,2172053,1/6/21 14:45,EST,9150,13.5,5.1,10.24,,
USGS,2172053,1/6/21 15:00,EST,9850,13.5,5.5,10.21,,
USGS,2172053,1/6/21 15:15,EST,11100,13.5,6.3,10.14,,
USGS,2172053,1/6/21 15:30,EST,11600,13.5,6.6,10.01,,
USGS,2172053,1/6/21 15:45,EST,11400,13.5,6.5,9.85,,
USGS,2172053,1/6/21 16:00,EST,10000,13.5,5.7,9.62,,
USGS,2172053,1/6/21 16:15,EST,8490,13.6,4.7,9.35,,
USGS,2172053,1/6/21 16:30,EST,9400,13.6,5.3,9.07,,
USGS,2172053,1/6/21 16:45,EST,8300,13.6,4.6,8.75,,
USGS,2172053,1/6/21 17:00,EST,5200,13.6,2.8,8.4,,
USGS,2172053,1/6/21 17:15,EST,5190,13.6,2.8,8.14,,
USGS,2172053,1/6/21 17:30,EST,4650,13.6,2.5,7.92,,
USGS,2172053,1/6/21 17:45,EST,4430,13.5,2.4,7.64,,
USGS,2172053,1/6/21 18:00,EST,4880,13.6,2.6,7.4,,
USGS,2172053,1/6/21 18:15,EST,4890,13.6,2.6,7.06,,
USGS,2172053,1/6/21 18:30,EST,4420,13.6,2.3,6.85,,
USGS,2172053,1/6/21 18:45,EST,4150,13.6,2.2,6.63,,
USGS,2172053,1/6/21 19:00,EST,3400,13.6,1.8,6.45,,
USGS,2172053,1/6/21 19:15,EST,2520,13.7,1.3,6.2,,
USGS,2172053,1/6/21 19:30,EST,1880,13.7,1,5.99,,
USGS,2172053,1/6/21 19:45,EST,1230,13.7,0.6,5.81,,
USGS,2172053,1/6/21 20:00,EST,891,13.7,0.4,5.65,,
USGS,2172053,1/6/21 20:15,EST,742,13.6,0.4,5.51,,
USGS,2172053,1/6/21 20:30,EST,644,13.6,0.3,5.46,,
USGS,2172053,1/6/21 20:45,EST,530,13.6,0.3,5.45,,
USGS,2172053,1/6/21 21:00,EST,522,13.6,0.3,5.45,,
USGS,2172053,1/6/21 21:15,EST,412,13.5,0.2,5.54,,
USGS,2172053,1/6/21 21:30,EST,386,13.5,0.2,5.66,,
USGS,2172053,1/6/21 21:45,EST,342,13.4,0.2,5.89,,
USGS,2172053,1/6/21 22:00,EST,342,13.4,0.2,6.2,,
USGS,2172053,1/6/21 22:15,EST,325,13.4,0.2,6.53,,
USGS,2172053,1/6/21 22:30,EST,311,13.4,0.1,6.84,,
USGS,2172053,1/6/21 22:45,EST,300,13.3,0.1,,,
USGS,2172053,1/6/21 23:00,EST,321,13.3,0.2,7.67,,
USGS,2172053,1/6/21 23:15,EST,310,13.3,0.1,7.99,,
USGS,2172053,1/6/21 23:30,EST,304,13.3,0.1,8.27,,
USGS,2172053,1/6/21 23:45,EST,304,13.3,0.1,8.6,,
USGS,2172053,1/7/21 0:00,EST,592,13.4,0.3,8.77,,
USGS,2172053,1/7/21 0:15,EST,613,13.4,0.3,8.97,,
USGS,2172053,1/7/21 0:30,EST,449,13.3,0.2,9.14,,
USGS,2172053,1/7/21 0:45,EST,423,13.4,0.2,9.29,,
USGS,2172053,1/7/21 1:00,EST,483,13.4,0.2,9.42,,
USGS,2172053,1/7/21 1:15,EST,710,13.4,0.3,9.54,,
USGS,2172053,1/7/21 1:30,EST,772,13.4,0.4,9.65,,
USGS,2172053,1/7/21 1:45,EST,1360,13.5,0.7,9.81,,
USGS,2172053,1/7/21 2:00,EST,1740,13.5,0.9,9.93,,
USGS,2172053,1/7/21 2:15,EST,2840,13.4,1.5,10.04,,
USGS,2172053,1/7/21 2:30,EST,3960,13.5,2.1,10.15,,
USGS,2172053,1/7/21 2:45,EST,5660,13.5,3.1,10.24,,
USGS,2172053,1/7/21 3:00,EST,6390,13.5,3.5,10.32,,
USGS,2172053,1/7/21 3:15,EST,7890,13.5,4.4,10.37,,
USGS,2172053,1/7/21 3:30,EST,9230,13.5,5.2,10.39,,
USGS,2172053,1/7/21 3:45,EST,10600,13.5,6,10.42,,
USGS,2172053,1/7/21 4:00,EST,11500,13.5,6.6,10.41,,
USGS,2172053,1/7/21 4:15,EST,11600,13.4,6.6,10.38,,
USGS,2172053,1/7/21 4:30,EST,11900,13.4,6.8,10.32,,
USGS,2172053,1/7/21 4:45,EST,13400,13.4,7.7,10.23,,
USGS,2172053,1/7/21 5:00,EST,13800,13.4,8,10.08,,
USGS,2172053,1/7/21 5:15,EST,12900,13.4,7.4,9.87,,
USGS,2172053,1/7/21 5:30,EST,13100,13.4,7.5,9.57,,
USGS,2172053,1/7/21 5:45,EST,11300,13.3,6.4,9.24,,
USGS,2172053,1/7/21 6:00,EST,10400,13.2,5.9,8.87,,
USGS,2172053,1/7/21 6:15,EST,8510,12.9,4.7,8.46,,
USGS,2172053,1/7/21 6:30,EST,6030,12.8,3.3,8.12,,
USGS,2172053,1/7/21 6:45,EST,4890,12.6,2.6,7.8,,
USGS,2172053,1/7/21 7:00,EST,5940,12.7,3.2,7.51,,
USGS,2172053,1/7/21 7:15,EST,6710,13.1,3.7,7.22,,
USGS,2172053,1/7/21 7:30,EST,6730,13.2,3.7,6.96,,
USGS,2172053,1/7/21 7:45,EST,6220,13.2,3.4,6.71,,
USGS,2172053,1/7/21 8:00,EST,5970,13.3,3.2,6.49,,
USGS,2172053,1/7/21 8:15,EST,4730,13.4,2.5,6.22,,
USGS,2172053,1/7/21 8:30,EST,3780,13.5,2,6.06,,
USGS,2172053,1/7/21 8:45,EST,2810,13.5,1.5,5.92,,
USGS,2172053,1/7/21 9:00,EST,1910,13.4,1,5.82,,
USGS,2172053,1/7/21 9:15,EST,1350,13.3,0.7,5.8,,
USGS,2172053,1/7/21 9:30,EST,984,13.3,0.5,5.85,,
USGS,2172053,1/7/21 9:45,EST,859,13.3,0.4,5.95,,
USGS,2172053,1/7/21 10:00,EST,709,13.3,0.3,6.16,,
USGS,2172053,1/7/21 10:15,EST,631,13.2,0.3,6.43,,
USGS,2172053,1/7/21 10:30,EST,532,13.2,0.3,6.7,,
USGS,2172053,1/7/21 10:45,EST,537,13.2,0.3,6.97,,
USGS,2172053,1/7/21 11:00,EST,474,13.2,0.2,7.3,,
USGS,2172053,1/7/21 11:15,EST,435,13.2,0.2,7.64,,
USGS,2172053,1/7/21 11:30,EST,449,13.2,0.2,8.02,,
USGS,2172053,1/7/21 11:45,EST,470,13.2,0.2,8.33,,
USGS,2172053,1/7/21 12:00,EST,461,13.2,0.2,8.66,,
USGS,2172053,1/7/21 12:15,EST,444,13.2,0.2,8.92,,
USGS,2172053,1/7/21 12:30,EST,443,13.2,0.2,9.08,,
USGS,2172053,1/7/21 12:45,EST,701,13.2,0.3,9.31,,
USGS,2172053,1/7/21 13:00,EST,918,13.3,0.5,9.51,,
USGS,2172053,1/7/21 13:15,EST,804,13.3,0.4,9.6,,
USGS,2172053,1/7/21 13:30,EST,720,13.3,0.4,9.77,,
USGS,2172053,1/7/21 13:45,EST,714,13.3,0.3,9.89,,
USGS,2172053,1/7/21 14:00,EST,935,13.3,0.5,10,,
USGS,2172053,1/7/21 14:15,EST,2870,13.4,1.5,10.08,,
USGS,2172053,1/7/21 14:30,EST,3150,13.4,1.6,10.17,,
USGS,2172053,1/7/21 14:45,EST,4300,13.4,2.3,10.23,,
USGS,2172053,1/7/21 15:00,EST,5510,13.4,3,10.28,,
USGS,2172053,1/7/21 15:15,EST,6760,13.4,3.7,10.31,,
USGS,2172053,1/7/21 15:30,EST,6970,13.4,3.8,10.34,,
USGS,2172053,1/7/21 15:45,EST,8570,13.3,4.8,10.37,,
USGS,2172053,1/7/21 16:00,EST,9170,13.3,5.1,10.36,,
USGS,2172053,1/7/21 16:15,EST,10000,13.3,5.6,10.34,,
USGS,2172053,1/7/21 16:30,EST,11000,13.3,6.2,10.26,,
USGS,2172053,1/7/21 16:45,EST,11600,13.3,6.6,10.17,,
USGS,2172053,1/7/21 17:00,EST,10600,13.3,6,10,,
USGS,2172053,1/7/21 17:15,EST,10600,13.3,6,9.82,,
USGS,2172053,1/7/21 17:30,EST,8620,13.3,4.8,9.53,,
USGS,2172053,1/7/21 17:45,EST,8860,13.3,4.9,9.27,,
USGS,2172053,1/7/21 18:00,EST,7600,13.2,4.2,8.96,,
USGS,2172053,1/7/21 18:15,EST,5570,13.2,3,8.65,,
USGS,2172053,1/7/21 18:30,EST,4930,13.1,2.6,8.31,,
USGS,2172053,1/7/21 18:45,EST,4530,13.1,2.4,8.06,,
USGS,2172053,1/7/21 19:00,EST,5320,13.2,2.9,7.83,,
USGS,2172053,1/7/21 19:15,EST,5180,13.3,2.8,7.6,,
USGS,2172053,1/7/21 19:30,EST,5270,13.3,2.8,7.34,,
USGS,2172053,1/7/21 19:45,EST,4450,13.3,2.4,7.09,,
USGS,2172053,1/7/21 20:00,EST,3940,13.3,2.1,6.9,,
USGS,2172053,1/7/21 20:15,EST,3030,13.3,1.6,6.73,,
USGS,2172053,1/7/21 20:30,EST,2250,13.4,1.2,6.54,,
USGS,2172053,1/7/21 20:45,EST,1390,13.4,0.7,6.34,,
USGS,2172053,1/7/21 21:00,EST,987,13.3,0.5,6.2,,
USGS,2172053,1/7/21 21:15,EST,749,13.2,0.4,6.1,,
USGS,2172053,1/7/21 21:30,EST,594,13.2,0.3,6.05,,
USGS,2172053,1/7/21 21:45,EST,599,13.2,0.3,6.05,,
USGS,2172053,1/7/21 22:00,EST,483,13.1,0.2,6.11,,
USGS,2172053,1/7/21 22:15,EST,413,13.1,0.2,6.33,,
USGS,2172053,1/7/21 22:30,EST,418,13,0.2,6.55,,
USGS,2172053,1/7/21 22:45,EST,339,13,0.2,6.85,,
USGS,2172053,1/7/21 23:00,EST,342,12.9,0.2,7.21,,
USGS,2172053,1/7/21 23:15,EST,325,12.9,0.2,7.71,,
USGS,2172053,1/7/21 23:30,EST,320,12.9,0.2,8.04,,
USGS,2172053,1/7/21 23:45,EST,339,12.9,0.2,8.2,,
USGS,2172053,1/8/21 0:00,EST,342,12.9,0.2,8.42,,
USGS,2172053,1/8/21 0:15,EST,344,12.9,0.2,8.67,,
USGS,2172053,1/8/21 0:30,EST,327,12.9,0.2,8.85,,
USGS,2172053,1/8/21 0:45,EST,326,12.9,0.2,9.04,,
USGS,2172053,1/8/21 1:00,EST,546,13,0.3,9.25,,
USGS,2172053,1/8/21 1:15,EST,700,13,0.3,9.42,,
USGS,2172053,1/8/21 1:30,EST,596,13,0.3,9.62,,
USGS,2172053,1/8/21 1:45,EST,557,13,0.3,9.83,,
USGS,2172053,1/8/21 2:00,EST,548,13,0.3,9.99,,
USGS,2172053,1/8/21 2:15,EST,902,13.1,0.4,10.15,,
USGS,2172053,1/8/21 2:30,EST,1630,13.1,0.8,10.3,,
USGS,2172053,1/8/21 2:45,EST,2810,13.2,1.5,10.4,,
USGS,2172053,1/8/21 3:00,EST,4190,13.2,2.2,10.5,,
USGS,2172053,1/8/21 3:15,EST,6920,13.2,3.8,10.62,,
USGS,2172053,1/8/21 3:30,EST,7730,13.2,4.3,10.74,,
USGS,2172053,1/8/21 3:45,EST,9200,13.2,5.1,10.86,,
USGS,2172053,1/8/21 4:00,EST,10300,13.2,5.8,10.94,,
USGS,2172053,1/8/21 4:15,EST,10900,13.2,6.2,10.99,,
USGS,2172053,1/8/21 4:30,EST,12100,13.2,6.9,11.02,,
USGS,2172053,1/8/21 4:45,EST,14400,13.3,8.3,11.02,,
USGS,2172053,1/8/21 5:00,EST,14800,13.3,8.6,11.04,,
USGS,2172053,1/8/21 5:15,EST,16100,13.3,9.4,11.02,,
USGS,2172053,1/8/21 5:30,EST,16400,13.3,9.6,10.96,,
USGS,2172053,1/8/21 5:45,EST,17300,13.3,10,10.85,,
USGS,2172053,1/8/21 6:00,EST,17500,13.3,10,10.72,,
USGS,2172053,1/8/21 6:15,EST,17300,13.3,10,10.46,,
USGS,2172053,1/8/21 6:30,EST,15700,13.2,9.1,10.22,,
USGS,2172053,1/8/21 6:45,EST,14800,13.2,8.6,9.88,,
USGS,2172053,1/8/21 7:00,EST,14500,13.2,8.4,9.54,,
USGS,2172053,1/8/21 7:15,EST,11000,12.9,6.3,9.2,,
USGS,2172053,1/8/21 7:30,EST,7900,12.9,4.4,8.83,,
USGS,2172053,1/8/21 7:45,EST,7580,12.8,4.2,8.47,,
USGS,2172053,1/8/21 8:00,EST,9120,12.9,5.1,8.14,,
USGS,2172053,1/8/21 8:15,EST,7620,12.8,4.2,7.87,,
USGS,2172053,1/8/21 8:30,EST,8450,13,4.7,7.6,,
USGS,2172053,1/8/21 8:45,EST,8240,13,4.6,7.32,,
USGS,2172053,1/8/21 9:00,EST,8110,13.1,4.5,7.02,,
USGS,2172053,1/8/21 9:15,EST,6850,13.3,3.7,6.82,,
USGS,2172053,1/8/21 9:30,EST,6760,13.3,3.7,6.69,,
USGS,2172053,1/8/21 9:45,EST,6090,13.2,3.3,6.53,,
USGS,2172053,1/8/21 10:00,EST,5160,13.2,2.8,6.34,,
USGS,2172053,1/8/21 10:15,EST,3770,13.1,2,6.19,,
USGS,2172053,1/8/21 10:30,EST,2780,13,1.4,6.13,,
USGS,2172053,1/8/21 10:45,EST,1940,13,1,6.22,,
USGS,2172053,1/8/21 11:00,EST,1640,12.9,0.8,6.3,,
USGS,2172053,1/8/21 11:15,EST,1350,12.9,0.7,6.46,,
USGS,2172053,1/8/21 11:30,EST,1080,12.9,0.5,6.7,,
USGS,2172053,1/8/21 11:45,EST,1010,12.9,0.5,6.95,,
USGS,2172053,1/8/21 12:00,EST,859,12.8,0.4,7.25,,
USGS,2172053,1/8/21 12:15,EST,790,12.8,0.4,7.59,,
USGS,2172053,1/8/21 12:30,EST,778,12.8,0.4,7.96,,
USGS,2172053,1/8/21 12:45,EST,710,12.8,0.3,8.35,,
USGS,2172053,1/8/21 13:00,EST,715,12.8,0.3,8.81,,
USGS,2172053,1/8/21 13:15,EST,664,12.8,0.3,9.14,,
USGS,2172053,1/8/21 13:30,EST,717,12.8,0.3,9.37,,
USGS,2172053,1/8/21 13:45,EST,683,12.8,0.3,9.52,,
USGS,2172053,1/8/21 14:00,EST,985,12.8,0.5,9.62,,
USGS,2172053,1/8/21 14:15,EST,1280,12.8,0.6,9.76,,
USGS,2172053,1/8/21 14:30,EST,1260,12.8,0.6,9.87,,
USGS,2172053,1/8/21 14:45,EST,1100,12.8,0.5,10.01,,
USGS,2172053,1/8/21 15:00,EST,1180,12.8,0.6,10.11,,
USGS,2172053,1/8/21 15:15,EST,2340,12.9,1.2,10.2,,
USGS,2172053,1/8/21 15:30,EST,3290,13,1.7,10.28,,
USGS,2172053,1/8/21 15:45,EST,4170,13,2.2,10.32,,
USGS,2172053,1/8/21 16:00,EST,4770,13,2.6,10.36,,
USGS,2172053,1/8/21 16:15,EST,6210,13.1,3.4,10.38,,
USGS,2172053,1/8/21 16:30,EST,7440,13.1,4.1,10.39,,
USGS,2172053,1/8/21 16:45,EST,7820,13.1,4.3,10.4,,
USGS,2172053,1/8/21 17:00,EST,8450,13.1,4.7,10.4,,
USGS,2172053,1/8/21 17:15,EST,9050,13.1,5.1,10.38,,
USGS,2172053,1/8/21 17:30,EST,9640,13.1,5.4,10.32,,
USGS,2172053,1/8/21 17:45,EST,9820,13.1,5.5,10.21,,
USGS,2172053,1/8/21 18:00,EST,7980,13,4.4,10.06,,
USGS,2172053,1/8/21 18:15,EST,7070,12.9,3.9,9.86,,
USGS,2172053,1/8/21 18:30,EST,7390,13,4.1,9.61,,
USGS,2172053,1/8/21 18:45,EST,7280,13,4,9.37,,
USGS,2172053,1/8/21 19:00,EST,5580,12.8,3,9.07,,
USGS,2172053,1/8/21 19:15,EST,3940,12.6,2.1,8.75,,
USGS,2172053,1/8/21 19:30,EST,3750,12.6,2,8.39,,
USGS,2172053,1/8/21 19:45,EST,3230,12.6,1.7,8.08,,
